BELNR,KUNNR,BLDAT,FAEDT,DMBTR,LOG_AMOUNT,PAYMENT_DAYS_NUM,INDUSTRY,INDUSTRY_CODE,REGION,REGION_CODE,ZTERM,CUST_AVG_DAYS_LATE,CUST_LATE_RATE,CUST_INVOICE_COUNT,CUST_AVG_AMOUNT,INVOICE_MONTH,INVOICE_QUARTER,INVOICE_DOW,IS_QUARTER_END,RISK_TIER,LATE_FLAG,DAYS_LATE
1800004217,C000118,2023-11-05,2024-01-04,9145.83,9.121162650155132,60,Manufacturing,4,West,4,NT60,1.9230769230769231,0.6923076923076923,12,118080.39769230768,11,4,6,0,Low,1.0,2.0
1800003721,C000118,2023-12-06,2024-02-04,220718.57,12.304648260719643,60,Manufacturing,4,West,4,NT60,1.8571428571428572,0.7142857142857143,13,125411.69571428571,12,4,2,1,Low,1.0,1.0
1800000098,C000118,2024-01-06,2024-03-06,206139.98,12.236315582630128,60,Manufacturing,4,West,4,NT60,1.8,0.7333333333333333,14,130793.58133333334,1,1,5,0,Low,1.0,1.0
1800000460,C000118,2024-02-14,2024-04-14,20727.22,9.9392513358483,60,Manufacturing,4,West,4,NT60,1.6875,0.6875,15,123914.43375,2,1,2,0,Low,0.0,0.0
1800004192,C000118,2024-03-17,2024-05-16,120338.07,11.698068620640775,60,Manufacturing,4,West,4,NT60,1.588235294117647,0.6470588235294118,16,123704.0594117647,3,1,6,1,Low,0.0,0.0
1800003046,C000118,2024-04-29,2024-06-28,159586.28,11.98034626157357,60,Manufacturing,4,West,4,NT60,1.7777777777777777,0.6666666666666666,17,125697.51611111111,4,2,0,0,Low,1.0,5.0
1800002913,C000118,2024-05-03,2024-07-02,108622.47,11.595642777313145,60,Manufacturing,4,West,4,NT60,1.631578947368421,0.631578947368421,18,124798.82947368419,5,2,4,0,Low,0.0,-1.0
1800004579,C000118,2024-06-28,2024-08-27,161313.96,11.991114006247829,60,Manufacturing,4,West,4,NT60,1.7,0.65,19,126624.58600000001,6,2,4,1,Low,1.0,3.0
1800004892,C000119,2021-01-05,2021-04-05,214228.09,12.274801235431156,90,Retail,5,West,4,NT90,22.0,1.0,0,214228.09,1,1,1,0,Medium,1.0,22.0
1800004650,C000119,2021-04-21,2021-07-20,62655.87,11.045428611135968,90,Retail,5,West,4,NT90,23.0,1.0,1,138441.98,4,2,2,0,Medium,1.0,24.0
1800002626,C000119,2021-05-28,2021-08-26,122422.89,11.715244809753838,90,Retail,5,West,4,NT90,22.666666666666668,1.0,2,133102.28333333333,5,2,4,0,Medium,1.0,22.0
1800001953,C000119,2021-09-13,2021-12-12,230287.91,12.347089930068327,90,Retail,5,West,4,NT90,20.0,1.0,3,157398.69,9,3,0,1,Medium,1.0,12.0
1800001972,C000119,2021-11-11,2022-02-09,205433.33,12.2328816998038,90,Retail,5,West,4,NT90,21.0,1.0,4,167005.618,11,4,3,0,Medium,1.0,25.0
1800003111,C000119,2022-01-08,2022-04-08,232781.35,12.357859175814028,90,Retail,5,West,4,NT90,19.0,1.0,5,177968.24,1,1,5,0,Medium,1.0,9.0
1800003918,C000119,2022-01-21,2022-04-21,214730.56,12.277143968872151,90,Retail,5,West,4,NT90,19.428571428571427,1.0,6,183220.0,1,1,4,0,Medium,1.0,22.0
1800000576,C000119,2022-01-25,2022-04-25,97359.86,11.486179560818782,90,Retail,5,West,4,NT90,17.875,1.0,7,172487.4825,1,1,1,0,Medium,1.0,7.0
1800002497,C000119,2022-01-31,2022-05-01,144165.61,11.8787249236223,90,Retail,5,West,4,NT90,16.444444444444443,1.0,8,169340.60777777777,1,1,0,0,Medium,1.0,5.0
1800000389,C000119,2022-02-14,2022-05-15,236969.4,12.37569051780253,90,Retail,5,West,4,NT90,16.3,1.0,9,176103.487,2,1,0,0,Medium,1.0,15.0
1800004512,C000119,2022-04-23,2022-07-22,25677.32,10.15340233510313,90,Retail,5,West,4,NT90,14.818181818181818,0.9090909090909091,10,162428.3809090909,4,2,5,0,Medium,0.0,0.0
1800002687,C000119,2022-04-27,2022-07-26,150608.84,11.922447930858873,90,Retail,5,West,4,NT90,14.416666666666666,0.9166666666666666,11,161443.41916666666,4,2,2,0,Medium,1.0,10.0
1800003091,C000119,2022-05-28,2022-08-26,234417.81,12.364864580905614,90,Retail,5,West,4,NT90,14.384615384615385,0.9230769230769231,12,167056.83384615384,5,2,5,0,Medium,1.0,14.0
1800002316,C000119,2022-08-07,2022-11-05,27633.41,10.226817014301803,90,Retail,5,West,4,NT90,14.5,0.9285714285714286,13,157098.01785714287,8,3,6,0,Medium,1.0,16.0
1800003202,C000119,2022-08-07,2022-11-05,100987.74,11.522764304459951,90,Retail,5,West,4,NT90,15.266666666666667,0.9333333333333333,14,153357.33266666665,8,3,6,0,Medium,1.0,26.0
1800000160,C000119,2023-04-12,2023-07-11,14047.36,9.550260941970237,90,Retail,5,West,4,NT90,15.3125,0.9375,15,144650.459375,4,2,2,0,Medium,1.0,16.0
1800003008,C000119,2023-06-28,2023-09-26,135377.36,11.81582880393988,90,Retail,5,West,4,NT90,15.117647058823529,0.9411764705882353,16,144104.98294117648,6,2,2,1,Medium,1.0,12.0
1800001252,C000119,2023-06-29,2023-09-27,247684.45,12.419914873340376,90,Retail,5,West,4,NT90,16.27777777777778,0.9444444444444444,17,149859.39777777778,6,2,3,1,Medium,1.0,36.0
1800001073,C000119,2023-07-13,2023-10-11,42890.18,10.666421489373088,90,Retail,5,West,4,NT90,15.789473684210526,0.9473684210526315,18,144229.4389473684,7,3,3,0,Medium,1.0,7.0
1800004115,C000119,2023-08-02,2023-10-31,192812.49,12.169478627590543,90,Retail,5,West,4,NT90,15.2,0.95,19,146658.5915,8,3,2,0,Medium,1.0,4.0
1800004720,C000119,2023-11-02,2024-01-31,157062.86,11.964407753221797,90,Retail,5,West,4,NT90,14.904761904761905,0.9523809523809523,20,147154.03285714285,11,4,3,0,Medium,1.0,9.0
1800001763,C000119,2023-11-14,2024-02-12,141338.02,11.858916680585601,90,Retail,5,West,4,NT90,15.272727272727273,0.9545454545454546,21,146889.66863636364,11,4,1,0,Medium,1.0,23.0
1800002940,C000119,2023-12-18,2024-03-17,216974.78,12.287541013390188,90,Retail,5,West,4,NT90,14.565217391304348,0.9130434782608695,22,149936.84739130433,12,4,0,1,Medium,0.0,-1.0
1800003667,C000119,2024-01-21,2024-04-20,80899.21,11.300971698840495,90,Retail,5,West,4,NT90,14.791666666666666,0.9166666666666666,23,147060.27916666665,1,1,6,0,Medium,1.0,20.0
1800001856,C000119,2024-04-27,2024-07-26,222548.56,12.312905097358245,90,Retail,5,West,4,NT90,14.92,0.92,24,150079.8104,4,2,5,0,Medium,1.0,18.0
1800001277,C000119,2024-06-25,2024-09-23,147558.9,11.90198947401995,90,Retail,5,West,4,NT90,15.0,0.9230769230769231,25,149982.85230769232,6,2,1,1,Medium,1.0,17.0
1800004843,C000120,2021-02-04,2021-03-06,157445.77,11.966842711869715,30,Logistics,3,International,0,NT30,-1.0,0.0,0,157445.77,2,1,3,0,Low,0.0,-1.0
1800000267,C000120,2021-03-27,2021-04-26,35171.47,10.468018953311919,30,Logistics,3,International,0,NT30,-0.5,0.0,1,96308.62,3,1,5,1,Low,0.0,0.0
1800002075,C000120,2021-05-02,2021-06-01,46584.02,10.749034309207177,30,Logistics,3,International,0,NT30,0.6666666666666666,0.3333333333333333,2,79733.75333333333,5,2,6,0,Low,1.0,3.0
1800000418,C000120,2021-05-26,2021-06-25,246125.51,12.413600951016564,30,Logistics,3,International,0,NT30,1.25,0.5,3,121331.6925,5,2,2,0,Low,1.0,3.0
1800004225,C000120,2021-06-13,2021-07-13,14648.11,9.592134861746564,30,Logistics,3,International,0,NT30,1.0,0.4,4,99994.976,6,2,6,1,Low,0.0,0.0
1800004708,C000120,2021-11-13,2021-12-13,5632.23,8.63643826887955,30,Logistics,3,International,0,NT30,1.3333333333333333,0.5,5,84267.85166666667,11,4,5,0,Low,1.0,3.0
1800001476,C000120,2022-01-07,2022-02-06,96384.41,11.476110120596571,30,Logistics,3,International,0,NT30,1.1428571428571428,0.42857142857142855,6,85998.78857142858,1,1,4,0,Low,0.0,0.0
1800003021,C000120,2022-02-20,2022-03-22,119789.7,11.693501332267866,30,Logistics,3,International,0,NT30,1.0,0.375,7,90222.6525,2,1,6,0,Low,0.0,0.0
1800001348,C000120,2022-03-15,2022-04-14,203988.77,12.225825124510123,30,Logistics,3,International,0,NT30,1.5555555555555556,0.4444444444444444,8,102863.33222222222,3,1,1,1,Low,1.0,6.0
1800003801,C000120,2022-05-25,2022-06-24,39412.56,10.581865198512267,30,Logistics,3,International,0,NT30,1.4,0.4,9,96518.255,5,2,2,0,Low,0.0,0.0
1800002413,C000120,2022-07-21,2022-08-20,151243.36,11.926652085941628,30,Logistics,3,International,0,NT30,1.3636363636363635,0.45454545454545453,10,101493.26454545454,7,3,3,0,Low,1.0,1.0
1800002887,C000120,2022-07-24,2022-08-23,244150.29,12.405543353112956,30,Logistics,3,International,0,NT30,1.3333333333333333,0.5,11,113381.34999999999,7,3,6,0,Low,1.0,1.0
1800002724,C000120,2022-07-28,2022-08-27,34336.89,10.44400468818395,30,Logistics,3,International,0,NT30,1.2307692307692308,0.46153846153846156,12,107301.00692307693,7,3,3,0,Low,0.0,0.0
1800001286,C000120,2022-09-23,2022-10-23,114377.83,11.647271288355965,30,Logistics,3,International,0,NT30,1.2142857142857142,0.5,13,107806.49428571427,9,3,4,1,Low,1.0,1.0
1800003843,C000120,2022-10-15,2022-11-14,158788.23,11.975333004336523,30,Logistics,3,International,0,NT30,1.1333333333333333,0.4666666666666667,14,111205.27666666666,10,4,5,0,Low,0.0,0.0
1800001168,C000120,2023-01-07,2023-02-06,248153.88,12.421808346347108,30,Logistics,3,International,0,NT30,1.1875,0.5,15,119764.564375,1,1,5,0,Low,1.0,2.0
1800002713,C000120,2023-02-14,2023-03-16,162658.7,11.999415567381183,30,Logistics,3,International,0,NT30,1.2941176470588236,0.5294117647058824,16,122287.74882352941,2,1,1,0,Low,1.0,3.0
1800004352,C000120,2023-04-12,2023-05-12,111919.06,11.625540145436432,30,Logistics,3,International,0,NT30,1.2777777777777777,0.5555555555555556,17,121711.71055555556,4,2,2,0,Low,1.0,1.0
1800002317,C000120,2023-04-15,2023-05-15,153102.09,11.938866764329106,30,Logistics,3,International,0,NT30,1.4736842105263157,0.5789473684210527,18,123363.83578947368,4,2,5,0,Low,1.0,5.0
1800002736,C000120,2023-06-09,2023-07-09,163981.98,12.007517920932964,30,Logistics,3,International,0,NT30,1.8,0.6,19,125394.74299999999,6,2,4,1,Low,1.0,8.0
1800004681,C000120,2023-06-24,2023-07-24,210254.74,12.256079878294877,30,Logistics,3,International,0,NT30,1.8095238095238095,0.6190476190476191,20,129435.69523809524,6,2,5,1,Low,1.0,2.0
1800000271,C000120,2023-07-05,2023-08-04,187006.52,12.138904108931909,30,Logistics,3,International,0,NT30,1.9545454545454546,0.6363636363636364,21,132052.5509090909,7,3,2,0,Low,1.0,5.0
1800000368,C000120,2023-07-05,2023-08-04,146102.14,11.892068089636517,30,Logistics,3,International,0,NT30,1.8695652173913044,0.6086956521739131,22,132663.40260869564,7,3,2,0,Low,0.0,0.0
1800003680,C000120,2023-09-25,2023-10-25,80302.74,11.29357147419272,30,Logistics,3,International,0,NT30,2.0833333333333335,0.625,23,130481.70833333333,9,3,0,1,Low,1.0,7.0
1800002428,C000120,2023-11-26,2023-12-26,83310.13,11.330337432674831,30,Logistics,3,International,0,NT30,2.2,0.64,24,128594.8452,11,4,6,0,Low,1.0,5.0
1800000759,C000120,2023-12-16,2024-01-15,155314.22,11.953212008198204,30,Logistics,3,International,0,NT30,2.1153846153846154,0.6153846153846154,25,129622.51346153846,12,4,5,1,Low,0.0,0.0
1800002580,C000120,2024-02-27,2024-03-28,219593.57,12.299538261535844,30,Logistics,3,International,0,NT30,2.185185185185185,0.6296296296296297,26,132954.77481481482,2,1,1,0,Low,1.0,4.0
1800004571,C000120,2024-02-27,2024-03-28,31567.78,10.359923936522781,30,Logistics,3,International,0,NT30,2.357142857142857,0.6428571428571429,27,129333.81071428572,2,1,1,0,Low,1.0,7.0
1800003050,C000120,2024-03-06,2024-04-05,47759.57,10.773955682668634,30,Logistics,3,International,0,NT30,2.4827586206896552,0.6551724137931034,28,126520.90586206896,3,1,2,1,Low,1.0,6.0
1800000158,C000120,2024-06-16,2024-07-16,81619.09,11.309830711630102,30,Logistics,3,International,0,NT30,2.533333333333333,0.6666666666666666,29,125024.17866666666,6,2,6,1,Low,1.0,4.0
1800003058,C000121,2021-02-21,2021-04-07,58969.81,10.984797854698078,45,Logistics,3,South,3,NT45,30.0,1.0,0,58969.81,2,1,6,0,High,1.0,30.0
1800002279,C000121,2021-03-27,2021-05-11,112576.55,11.631397596478852,45,Logistics,3,South,3,NT45,22.0,1.0,1,85773.18,3,1,5,1,High,1.0,14.0
1800004947,C000121,2021-04-02,2021-05-17,219357.16,12.298461106723034,45,Logistics,3,South,3,NT45,22.0,1.0,2,130301.17333333334,4,2,4,0,High,1.0,22.0
1800003647,C000121,2021-04-30,2021-06-14,234567.94,12.365504810869522,45,Logistics,3,South,3,NT45,25.25,1.0,3,156367.865,4,2,4,0,High,1.0,35.0
1800001352,C000121,2021-05-14,2021-06-28,104491.98,11.556875171097031,45,Logistics,3,South,3,NT45,32.2,1.0,4,145992.68800000002,5,2,4,0,High,1.0,60.0
1800000316,C000121,2021-05-15,2021-06-29,231114.41,12.350672475129825,45,Logistics,3,South,3,NT45,32.333333333333336,1.0,5,160179.6416666667,5,2,5,0,High,1.0,33.0
1800002272,C000121,2021-09-16,2021-10-31,60982.06,11.018351399670264,45,Logistics,3,South,3,NT45,30.0,1.0,6,146008.55857142858,9,3,3,1,High,1.0,16.0
1800000532,C000121,2021-12-15,2022-01-29,182043.25,12.112005068375302,45,Logistics,3,South,3,NT45,33.125,1.0,7,150512.89500000002,12,4,2,1,High,1.0,55.0
1800004963,C000121,2022-05-07,2022-06-21,248805.23,12.424429679726588,45,Logistics,3,South,3,NT45,32.55555555555556,1.0,8,161434.26555555558,5,2,5,0,High,1.0,28.0
1800004565,C000121,2022-05-15,2022-06-29,244485.48,12.406915289844637,45,Logistics,3,South,3,NT45,33.7,1.0,9,169739.38700000002,5,2,6,0,High,1.0,44.0
1800003425,C000121,2022-06-09,2022-07-24,68194.82,11.130138551630644,45,Logistics,3,South,3,NT45,34.45454545454545,1.0,10,160508.0627272727,6,2,3,1,High,1.0,42.0
1800004121,C000121,2022-10-18,2022-12-02,119128.8,11.687968933953753,45,Logistics,3,South,3,NT45,32.416666666666664,1.0,11,157059.79083333333,10,4,1,0,High,1.0,10.0
1800001676,C000121,2022-12-26,2023-02-09,40246.23,10.602796460602736,45,Logistics,3,South,3,NT45,30.0,1.0,12,148074.1323076923,12,4,0,1,High,1.0,1.0
1800002576,C000121,2023-02-13,2023-03-30,109594.89,11.60455515279291,45,Logistics,3,South,3,NT45,31.142857142857142,1.0,13,145325.61500000002,2,1,0,0,High,1.0,46.0
1800001598,C000121,2023-06-25,2023-08-09,214513.81,12.276134059255806,45,Logistics,3,South,3,NT45,30.333333333333332,1.0,14,149938.16133333332,6,2,6,1,High,1.0,19.0
1800003762,C000121,2023-07-07,2023-08-21,23542.72,10.06661439721602,45,Logistics,3,South,3,NT45,30.0625,1.0,15,142038.44625,7,3,4,0,High,1.0,26.0
1800004367,C000121,2023-07-23,2023-09-06,22812.06,10.035088457968756,45,Logistics,3,South,3,NT45,30.823529411764707,1.0,16,135025.1294117647,7,3,6,0,High,1.0,43.0
1800002663,C000121,2023-10-07,2023-11-21,202981.98,12.220877412144425,45,Logistics,3,South,3,NT45,29.77777777777778,1.0,17,138800.51,10,4,5,0,High,1.0,12.0
1800002101,C000121,2023-10-16,2023-11-30,79779.48,11.287034141986798,45,Logistics,3,South,3,NT45,29.36842105263158,1.0,18,135694.14,10,4,0,0,High,1.0,22.0
1800000315,C000121,2024-03-03,2024-04-17,190209.41,12.155886159456893,45,Logistics,3,South,3,NT45,28.8,1.0,19,138419.90350000001,3,1,6,1,High,1.0,18.0
1800000295,C000121,2024-04-03,2024-05-18,99545.91,11.508384269332048,45,Logistics,3,South,3,NT45,29.523809523809526,1.0,20,136568.76095238095,4,2,2,0,High,1.0,44.0
1800000931,C000121,2024-04-16,2024-05-31,18185.77,9.808449685651274,45,Logistics,3,South,3,NT45,29.181818181818183,1.0,21,131187.7159090909,4,2,1,0,High,1.0,22.0
1800003001,C000121,2024-06-24,2024-08-08,45082.12,10.716263176051603,45,Logistics,3,South,3,NT45,29.391304347826086,1.0,22,127443.9943478261,6,2,0,1,High,1.0,34.0
1800002054,C000122,2021-03-09,2021-04-08,105222.86,11.563845359652785,30,Manufacturing,4,Northeast,2,NT30,17.0,1.0,0,105222.86,3,1,1,1,Medium,1.0,17.0
1800004456,C000122,2021-04-18,2021-05-18,26502.05,10.18501509969109,30,Manufacturing,4,Northeast,2,NT30,12.0,1.0,1,65862.455,4,2,6,0,Medium,1.0,7.0
1800002743,C000122,2021-05-05,2021-06-04,213889.25,12.273218311983918,30,Manufacturing,4,Northeast,2,NT30,7.666666666666667,0.6666666666666666,2,115204.72000000002,5,2,2,0,Medium,0.0,-1.0
1800001035,C000122,2021-06-09,2021-07-09,234352.78,12.364587132941272,30,Manufacturing,4,Northeast,2,NT30,10.75,0.75,3,144991.735,6,2,2,1,Medium,1.0,20.0
1800002933,C000122,2021-06-23,2021-07-23,84329.48,11.34249864447707,30,Manufacturing,4,Northeast,2,NT30,9.0,0.8,4,132859.284,6,2,2,1,Medium,1.0,2.0
1800004549,C000122,2021-07-02,2021-08-01,48007.46,10.779132524359822,30,Manufacturing,4,Northeast,2,NT30,9.833333333333334,0.8333333333333334,5,118717.31333333334,7,3,4,0,Medium,1.0,14.0
1800000387,C000122,2021-09-09,2021-10-09,91286.82,11.421772651330958,30,Manufacturing,4,Northeast,2,NT30,9.428571428571429,0.8571428571428571,6,114798.67142857143,9,3,3,1,Medium,1.0,7.0
1800000068,C000122,2021-09-12,2021-10-12,207787.68,12.244276880706252,30,Manufacturing,4,Northeast,2,NT30,9.5,0.875,7,126422.2975,9,3,6,1,Medium,1.0,10.0
1800002545,C000122,2021-10-06,2021-11-05,41077.64,10.623243557360102,30,Manufacturing,4,Northeast,2,NT30,8.88888888888889,0.8888888888888888,8,116939.55777777778,10,4,2,0,Medium,1.0,4.0
1800001993,C000122,2021-11-05,2021-12-05,147133.18,11.89910023853787,30,Manufacturing,4,Northeast,2,NT30,9.8,0.9,9,119958.92,11,4,4,0,Medium,1.0,18.0
1800001358,C000122,2022-01-13,2022-02-12,73730.39,11.208183903376177,30,Manufacturing,4,Northeast,2,NT30,11.090909090909092,0.9090909090909091,10,115756.32636363637,1,1,3,0,Medium,1.0,24.0
1800001357,C000122,2022-04-15,2022-05-15,190503.1,12.157428995627003,30,Manufacturing,4,Northeast,2,NT30,10.5,0.9166666666666666,11,121985.22416666667,4,2,4,0,Medium,1.0,4.0
1800004958,C000122,2022-05-02,2022-06-01,14252.32,9.56474514101674,30,Manufacturing,4,Northeast,2,NT30,11.076923076923077,0.9230769230769231,12,113698.07769230769,5,2,0,0,Medium,1.0,18.0
1800003712,C000122,2022-05-03,2022-06-02,116883.74,11.668943600017057,30,Manufacturing,4,Northeast,2,NT30,10.857142857142858,0.9285714285714286,13,113925.625,5,2,1,0,Medium,1.0,8.0
1800003379,C000122,2022-05-06,2022-06-05,136016.2,11.820536627309695,30,Manufacturing,4,Northeast,2,NT30,10.333333333333334,0.9333333333333333,14,115398.33,5,2,4,0,Medium,1.0,3.0
1800004391,C000122,2022-05-16,2022-06-15,35094.83,10.465837598977469,30,Manufacturing,4,Northeast,2,NT30,10.4375,0.9375,15,110379.36125,5,2,0,0,Medium,1.0,12.0
1800004668,C000122,2022-10-13,2022-11-12,143562.12,11.874530078098664,30,Manufacturing,4,Northeast,2,NT30,11.117647058823529,0.9411764705882353,16,112331.28823529411,10,4,3,0,Medium,1.0,22.0
1800002990,C000122,2023-01-06,2023-02-05,156993.69,11.963967262102429,30,Manufacturing,4,Northeast,2,NT30,10.666666666666666,0.9444444444444444,17,114812.53277777779,1,1,4,0,Medium,1.0,3.0
1800003253,C000122,2023-02-16,2023-03-18,87634.62,11.380942815281132,30,Manufacturing,4,Northeast,2,NT30,11.31578947368421,0.9473684210526315,18,113382.11631578948,2,1,3,0,Medium,1.0,23.0
1800002381,C000122,2023-08-13,2023-09-12,50775.7,10.835192866931928,30,Manufacturing,4,Northeast,2,NT30,11.55,0.95,19,110251.79550000001,8,3,6,0,Medium,1.0,16.0
1800003274,C000122,2023-09-02,2023-10-02,99186.28,11.504765059244882,30,Manufacturing,4,Northeast,2,NT30,11.761904761904763,0.9523809523809523,20,109724.86619047618,9,3,5,1,Medium,1.0,16.0
1800003732,C000122,2023-09-25,2023-10-25,199392.69,12.203036491074359,30,Manufacturing,4,Northeast,2,NT30,11.681818181818182,0.9545454545454546,21,113800.67636363636,9,3,0,1,Medium,1.0,10.0
1800000025,C000122,2023-09-26,2023-10-26,87045.84,11.374201643560989,30,Manufacturing,4,Northeast,2,NT30,11.434782608695652,0.9565217391304348,22,112637.42260869566,9,3,1,1,Medium,1.0,6.0
1800002175,C000122,2023-09-30,2023-10-30,151802.95,11.930345164685493,30,Manufacturing,4,Northeast,2,NT30,11.291666666666666,0.9583333333333334,23,114269.31958333333,9,3,5,1,Medium,1.0,8.0
1800003139,C000122,2023-11-26,2023-12-26,74622.49,11.220210615984321,30,Manufacturing,4,Northeast,2,NT30,11.96,0.96,24,112683.4464,11,4,6,0,Medium,1.0,28.0
1800004910,C000122,2024-01-23,2024-02-22,173562.87,12.064300937428158,30,Manufacturing,4,Northeast,2,NT30,12.038461538461538,0.9615384615384616,25,115024.9626923077,1,1,1,0,Medium,1.0,14.0
1800004677,C000122,2024-02-01,2024-03-02,109561.79,11.60425308855113,30,Manufacturing,4,Northeast,2,NT30,12.333333333333334,0.9629629629629629,26,114822.62296296295,2,1,3,0,Medium,1.0,20.0
1800000983,C000122,2024-04-22,2024-05-22,80407.02,11.294869201436015,30,Manufacturing,4,Northeast,2,NT30,12.642857142857142,0.9642857142857143,27,113593.49428571427,4,2,0,0,Medium,1.0,21.0
1800001614,C000122,2024-06-05,2024-07-05,18162.68,9.807179274797736,30,Manufacturing,4,Northeast,2,NT30,12.413793103448276,0.9655172413793104,28,110302.77655172414,6,2,2,1,Medium,1.0,6.0
1800002038,C000122,2024-06-25,2024-07-25,215511.41,12.280773773874833,30,Manufacturing,4,Northeast,2,NT30,12.5,0.9666666666666667,29,113809.731,6,2,1,1,Medium,1.0,15.0
1800002386,C000123,2021-02-13,2021-03-30,172958.12,12.060810544978501,45,Manufacturing,4,West,4,NT45,18.0,1.0,0,172958.12,2,1,5,0,Medium,1.0,18.0
1800003509,C000123,2021-03-27,2021-05-11,115202.02,11.65445124217809,45,Manufacturing,4,West,4,NT45,19.5,1.0,1,144080.07,3,1,5,1,Medium,1.0,21.0
1800002188,C000123,2021-07-01,2021-08-15,74542.45,11.219137455836615,45,Manufacturing,4,West,4,NT45,20.666666666666668,1.0,2,120900.86333333333,7,3,3,0,Medium,1.0,23.0
1800001667,C000123,2021-07-13,2021-08-27,51475.44,10.848879506249727,45,Manufacturing,4,West,4,NT45,20.25,1.0,3,103544.5075,7,3,1,0,Medium,1.0,19.0
1800003256,C000123,2021-08-22,2021-10-06,217089.94,12.288071623074808,45,Manufacturing,4,West,4,NT45,21.0,1.0,4,126253.594,8,3,6,0,Medium,1.0,24.0
1800002556,C000123,2021-08-25,2021-10-09,73372.51,11.203318250280262,45,Manufacturing,4,West,4,NT45,19.333333333333332,1.0,5,117440.08,8,3,2,0,Medium,1.0,11.0
1800000697,C000123,2021-09-12,2021-10-27,220702.53,12.304575586679672,45,Manufacturing,4,West,4,NT45,17.285714285714285,1.0,6,132191.85857142857,9,3,6,1,Medium,1.0,5.0
1800003593,C000123,2022-03-25,2022-05-09,154382.34,11.947194009196616,45,Manufacturing,4,West,4,NT45,16.5,1.0,7,134965.66875,3,1,4,1,Medium,1.0,11.0
1800003159,C000123,2022-08-09,2022-09-23,17603.28,9.77589733328052,45,Manufacturing,4,West,4,NT45,15.11111111111111,1.0,8,121925.40333333332,8,3,1,0,Medium,1.0,4.0
1800002670,C000123,2022-10-19,2022-12-03,11742.94,9.37109264184942,45,Manufacturing,4,West,4,NT45,14.6,1.0,9,110907.157,10,4,2,0,Medium,1.0,10.0
1800001647,C000123,2022-12-21,2023-02-04,178201.47,12.090675654753314,45,Manufacturing,4,West,4,NT45,14.090909090909092,1.0,10,117024.82181818182,12,4,2,1,Medium,1.0,9.0
1800003588,C000123,2023-01-09,2023-02-23,77635.36,11.259791153133929,45,Manufacturing,4,West,4,NT45,13.916666666666666,1.0,11,113742.36666666665,1,1,0,0,Medium,1.0,12.0
1800002821,C000123,2023-03-15,2023-04-29,219152.15,12.297526079460287,45,Manufacturing,4,West,4,NT45,13.153846153846153,1.0,12,121850.81153846154,3,1,2,1,Medium,1.0,4.0
1800000106,C000123,2023-05-31,2023-07-15,221927.57,12.310110852322849,45,Manufacturing,4,West,4,NT45,13.928571428571429,1.0,13,128999.15142857144,5,2,2,0,Medium,1.0,24.0
1800003179,C000123,2023-06-05,2023-07-20,234622.72,12.36573831835981,45,Manufacturing,4,West,4,NT45,12.933333333333334,0.9333333333333333,14,136040.72266666667,6,2,0,1,Medium,0.0,-1.0
1800002476,C000123,2023-06-16,2023-07-31,237104.74,12.376261480954891,45,Manufacturing,4,West,4,NT45,12.75,0.9375,15,142357.22375,6,2,4,1,Medium,1.0,10.0
1800001851,C000123,2023-07-22,2023-09-05,153797.54,11.94339884316077,45,Manufacturing,4,West,4,NT45,12.647058823529411,0.9411764705882353,16,143030.18352941176,7,3,5,0,Medium,1.0,11.0
1800004634,C000123,2023-08-15,2023-09-29,124178.09,11.72948007681988,45,Manufacturing,4,West,4,NT45,13.055555555555555,0.9444444444444444,17,141982.845,8,3,1,0,Medium,1.0,20.0
1800000197,C000123,2023-10-10,2023-11-24,104581.42,11.557730747654158,45,Manufacturing,4,West,4,NT45,12.736842105263158,0.9473684210526315,18,140014.34894736842,10,4,1,0,Medium,1.0,7.0
1800004731,C000123,2023-10-19,2023-12-03,103697.16,11.549239650569362,45,Manufacturing,4,West,4,NT45,13.45,0.95,19,138198.4895,10,4,3,0,Medium,1.0,27.0
1800003685,C000123,2023-10-30,2023-12-14,153702.46,11.942780440659126,45,Manufacturing,4,West,4,NT45,13.333333333333334,0.9523809523809523,20,138936.77380952382,10,4,0,0,Medium,1.0,11.0
1800001208,C000123,2023-11-22,2024-01-06,121573.6,11.708283345116461,45,Manufacturing,4,West,4,NT45,13.0,0.9545454545454546,21,138147.53863636364,11,4,2,0,Medium,1.0,6.0
1800000775,C000123,2024-05-16,2024-06-30,81937.33,11.313722170126757,45,Manufacturing,4,West,4,NT45,13.08695652173913,0.9565217391304348,22,135703.61652173914,5,2,3,0,Medium,1.0,15.0
1800002111,C000123,2024-06-08,2024-07-23,191356.45,12.16189842398672,45,Manufacturing,4,West,4,NT45,12.541666666666666,0.9166666666666666,23,138022.48458333334,6,2,5,1,Medium,0.0,0.0
1800003134,C000124,2021-01-17,2021-03-03,69555.79,11.149898820192362,45,Healthcare,2,Midwest,1,NT45,5.0,1.0,0,69555.79,1,1,6,0,Medium,1.0,5.0
1800001403,C000124,2021-02-20,2021-04-06,240730.23,12.391436361927301,45,Healthcare,2,Midwest,1,NT45,7.5,1.0,1,155143.01,2,1,5,0,Medium,1.0,10.0
